Job Title,Company,Category,Resume,Timestamp,Status
Cybersecurity Engineer (Remote | $80–$90/hr),Synthires,N/A,N/A,2026-08-31 22:20:04,Skipped (Non-Europe location)
Solutions Architect,nineDots.io,N/A,N/A,2026-08-31 22:20:06,Skipped (Non-Europe location)
Cloud Security Engineer,Stott and May,N/A,N/A,2026-08-31 22:20:07,Skipped (Non-Europe location)
Platform Engineer - Kubernetes,THRYVE,N/A,N/A,2026-08-31 22:20:09,Skipped (Non-Europe location)
Lead Data Architect,Game Path,N/A,N/A,2026-08-31 22:20:11,Skipped (Non-Europe location)
Cloud Video Engineer,Ovyo,N/A,N/A,2026-08-31 22:20:13,Skipped (Non-Europe location)
Senior Power Platform Governance & Automation Specialist – Full Remote,All European Careers,N/A,N/A,2026-08-31 22:20:15,Skipped (Non-Europe location)
Senior UiPath Automation Cloud Expert,YunoJuno,N/A,N/A,2026-08-31 22:20:17,Skipped (Non-Europe location)
AI Network Engineer,Hamilton Barnes 🌳,N/A,N/A,2026-08-31 22:20:19,Skipped (Non-Europe location)
Cloud Identity Architect,XpertDirect,N/A,N/A,2026-08-31 22:20:21,Skipped (Non-Europe location)
Principal Architect,nineDots.io,N/A,N/A,2026-08-31 22:21:01,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:21:02,Skipped (Non-Europe location)
Cloud AI Engineer,Virtusa,N/A,N/A,2026-08-31 22:21:46,Skipped (Non-Europe location)
Senior MLOps Engineer,SPD Technology,N/A,N/A,2026-08-31 22:21:48,Skipped (Non-Europe location)
Senior Software Engineer (Remote | $100–$150/hr),Synthires,N/A,N/A,2026-08-31 22:23:18,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:23:30,Skipped (Non-Europe location)
Staff Backend Engineer (Go) (Ref: 197560),Forsyth Barnes,N/A,N/A,2026-08-31 22:23:42,Skipped (Non-Europe location)
Senior Software Engineer,Doghouse Recruitment,N/A,N/A,2026-08-31 22:23:54,Skipped (Non-Europe location)
Cloud AI Engineer,Virtusa,N/A,N/A,2026-08-31 22:24:27,Skipped (Non-Europe location)
Senior Technical Product Manager (Platform & Core Engineer),DataWalk,N/A,N/A,2026-08-31 22:24:29,Skipped (Non-Europe location)
AI Engineer,Albert Bow,N/A,N/A,2026-08-31 22:24:31,Skipped (Non-Europe location)
Senior Software Engineer,Propel,N/A,N/A,2026-08-31 22:24:32,Skipped (Non-Europe location)
ML Platform Engineer,,N/A,N/A,2026-08-31 22:24:34,Skipped (Non-Europe location)
Platform Engineer,Explore Group,N/A,N/A,2026-08-31 22:24:36,Skipped (Non-Europe location)
Platform Engineer - Kubernetes,THRYVE,N/A,N/A,2026-08-31 22:24:37,Skipped (Non-Europe location)
GenAI Platform Engineer,SNI,N/A,N/A,2026-08-31 22:24:39,Skipped (Non-Europe location)
Consultant Senior - Database Platform Engineer - PostgreSQL / SQL Server,Delta Consulting Company,N/A,N/A,2026-08-31 22:24:41,Skipped (Pre-check)
AI Platform Engineer.,RED Global,N/A,N/A,2026-08-31 22:24:42,Skipped (Pre-check)
Senior Platform Security Engineer,XpertDirect,N/A,N/A,2026-08-31 22:24:43,Skipped (Non-Europe location)
Solutions Architect,Opus Recruitment Solutions,N/A,N/A,2026-08-31 22:28:17,Skipped (Non-Europe location)
Solutions Architect Team Lead,Doghouse Recruitment,N/A,N/A,2026-08-31 22:28:29,Skipped (Non-Europe location)
Solutions Architect,Opus Recruitment Solutions,N/A,N/A,2026-08-31 22:30:40,Skipped (Non-Europe location)
Principal Architect,nineDots.io,N/A,N/A,2026-08-31 22:30:52,Skipped (Non-Europe location)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 22:31:04,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 22:31:16,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:31:28,Skipped (Non-Europe location)
Senior Azure Solutions Architect,teamative,N/A,N/A,2026-08-31 22:31:30,Skipped (Non-Europe location)
Senior IT Project Manager (ref: 1633),UpcoMinds,N/A,N/A,2026-08-31 22:31:31,Skipped (Non-Europe location)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 22:33:06,Skipped (Non-Europe location)
Staff Backend Engineer (Go) (Ref: 197560),Forsyth Barnes,N/A,N/A,2026-08-31 22:33:18,Skipped (Non-Europe location)
AI Engineer (Remote | $60–$120/hr),Synthires,N/A,N/A,2026-08-31 22:33:31,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:33:43,Skipped (Non-Europe location)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 22:33:54,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:35:29,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 22:35:41,Skipped (Non-Europe location)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 22:35:53,Skipped (Non-Europe location)
Staff Backend Engineer (Go) (Ref: 197560),Forsyth Barnes,N/A,N/A,2026-08-31 22:36:05,Skipped (Non-Europe location)
AI Engineer (Remote | $60–$120/hr),Synthires,N/A,N/A,2026-08-31 22:36:17,Skipped (Non-Europe location)
Senior DevOps Engineer,Set2Recruit,N/A,N/A,2026-08-31 22:36:19,Skipped (Non-Europe location)
Enterprise Architect,Whitehall Resources,N/A,N/A,2026-08-31 22:37:55,Skipped (Non-Europe location)
Enterprise Architect,Parallel Consulting,N/A,N/A,2026-08-31 22:38:06,Skipped (Non-Europe location)
Machine Learning Engineer (Remote | $60–$120/hr),Synthires,N/A,N/A,2026-08-31 22:38:19,Skipped (Non-Europe location)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-08-31 22:38:30,Skipped (Non-Europe location)
Senior Security Engineer,Scalers,N/A,N/A,2026-08-31 22:38:42,Skipped (Non-Europe location)
Senior Software Engineer,Lawrence Harvey,N/A,N/A,2026-08-31 22:38:44,Skipped (Non-Europe location)
Cloud AI Engineer,Virtusa,N/A,N/A,2026-08-31 22:38:45,Skipped (Non-Europe location)
DevOps Engineer,Coltech,N/A,N/A,2026-08-31 22:38:48,Skipped (Non-Europe location)
Exchange Connectivity Engineer,Albert Bow,N/A,N/A,2026-08-31 22:38:49,Skipped (Non-Europe location)
Forward Deployed Engineer **RELOCATION TO DUBAI**,Nameless Ventures,N/A,N/A,2026-08-31 22:38:51,Skipped (Non-Europe location)
Senior Technical Product Manager (Platform & Core Engineer),DataWalk,N/A,N/A,2026-08-31 22:38:53,Skipped (Non-Europe location)
Platform Engineer - Kubernetes,THRYVE,N/A,N/A,2026-08-31 22:38:54,Skipped (Non-Europe location)
Artificial Intelligence Engineer,E-Solutions,N/A,N/A,2026-08-31 22:38:56,Skipped (Non-Europe location)
Senior Platform Security Engineer,XpertDirect,N/A,N/A,2026-08-31 22:38:58,Skipped (Non-Europe location)
Edge Networking Engineer (NetDevOps),Brave,Unclassified,N/A,2026-08-31 22:53:47,Skipped (Unclassified)
Head of Engineering,JSS,Unclassified,N/A,2026-08-31 22:54:00,Skipped (Unclassified)
Oracle Cloud Enterprise Architect,PRACYVA,Unclassified,N/A,2026-09-02 12:24:38,Skipped (Unclassified)
IT Procurement Delivery Partner,EBIT Intelligent Procurement,Unclassified,N/A,2026-09-02 12:24:46,Skipped (Unclassified)
Release Manager,Insight International (UK) Ltd,Unclassified,N/A,2026-09-02 12:26:53,Skipped (Unclassified)
Infrastructure Automation Architect,HCLTech,Cloud / Network,cloud.pdf,2026-09-02 12:33:39,Skipped (Seniority)
Lead Automation Engineer,Head Resourcing,Unclassified,N/A,2026-09-02 12:34:05,Skipped (Unclassified)
Senior Digital Design Engineer,Edison Smart®,Unclassified,N/A,2026-09-02 12:34:07,Skipped (Unclassified)
Senior Automation Engineer,ISG International Service Group,Unclassified,N/A,2026-09-02 12:34:09,Skipped (Unclassified)
MS Power Platform - Principal Software Engineer,Infinity Quest,Software Engineering,software.pdf,2026-09-02 12:35:01,Skipped (Seniority)
TypeScript CI/CD Lead Automation Engineer,Luxoft,Unclassified,N/A,2026-09-02 12:35:03,Skipped (Unclassified)
Senior Solutions Architect (AWS),CloudSeekers,N/A,N/A,2026-09-02 12:37:28,Skipped (Non-Europe location)
Solutions Architect,Amach,Unclassified,N/A,2026-09-02 12:37:30,Skipped (Unclassified)
DevSecOps Lead,SR2 | Socially Responsible Recruitment | Certified B Corporation™,N/A,N/A,2026-09-02 12:39:05,Skipped (Pre-check)
Engineering Delivery Lead,Synchro,Unclassified,N/A,2026-09-02 12:39:19,Skipped (Unclassified)
Senior Site Reliability Engineer,VIQU IT Recruitment,Cloud / Network,cloud.pdf,2026-09-02 12:40:09,Applied
Senior Cloud Infrastructure Engineer,RedRock Resourcing,Cloud / Network,cloud.pdf,2026-09-02 12:40:28,Applied
Infrastructure Automation Architect,HCLTech,Cloud / Network,cloud.pdf,2026-09-02 12:40:33,Skipped (Seniority)
Cyber Security Senior Manager,Stealth iT Consulting,Unclassified,N/A,2026-09-02 12:40:45,Skipped (Unclassified)
Infrastructure Consultant,Hamilton Barnes 🌳,Cloud / Network,cloud.pdf,2026-09-02 12:40:59,Applied
IT Infrastructure analyst,Pontoon Solutions,Cloud / Network,cloud.pdf,2026-09-02 12:41:14,Applied
Senior IT Application Engineer,Airswift,N/A,N/A,2026-09-02 12:49:19,Skipped (Non-Europe location)
SAP Integration / CPI Expert – Interface Operations & Monitoring teamative a.,teamative,N/A,N/A,2026-09-02 12:49:33,Skipped (Non-Europe location)
Microsoft Fabric Administrator,ATCON GLOBAL,N/A,N/A,2026-09-02 12:49:47,Skipped (Non-Europe location)
Azure Devops Engineer,Skywaves Rise,Cloud / Network,cloud.pdf,2026-09-02 12:55:13,Applied
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-09-02 12:55:17,Skipped (Non-Europe location)
Platform Engineer | Advertising Technology SaaS,round8 talent search,N/A,N/A,2026-09-02 12:55:26,Skipped (Non-Europe location)
Senior Azure & Wintel Automation Engineer,Aptendo,N/A,N/A,2026-09-02 12:57:05,Skipped (Non-Europe location)
"Automation Solutions Architect – Automation, Ansible, Infrastructure as Code – Contract – 100% Remote, Europe",MRP-Global,N/A,N/A,2026-09-02 12:57:19,Skipped (Non-Europe location)
Telecommunications Engineer,Sofomation,N/A,N/A,2026-09-02 12:57:33,Skipped (Non-Europe location)
Lead Automation Engineer,Comaen. Find your Spark.,Unclassified,N/A,2026-09-02 12:57:46,Skipped (Unclassified)
Senior Verification Engineer (AI / Chip Security) - Amsterdam,European Tech Recruit,AI / ML,AI.pdf,2026-09-02 12:58:09,Applied
Senior Automation Engineer,Comaen. Find your Spark.,Unclassified,N/A,2026-09-02 12:58:12,Skipped (Unclassified)
Microsoft Fabric & Power BI Engineer – Contract,Solas IT Recruitment,N/A,N/A,2026-09-02 12:58:13,Skipped (Non-Europe location)
Workforce Automation Engineer - Freelance,Bitrock,N/A,N/A,2026-09-02 12:58:15,Skipped (Non-Europe location)
Operations Engineer,Infoplus Technologies UK Limited,Unclassified,N/A,2026-09-02 13:04:09,Skipped (Unclassified)
Azure Devops Engineer,Skywaves Rise,N/A,N/A,2026-09-02 13:04:22,Skipped (Pre-check)
Site Reliability Engineer,Sanders & Creemers,Cloud / Network,cloud.pdf,2026-09-02 13:05:20,Applied
AWS DevOps Engineer,BeeTalent,N/A,N/A,2026-09-02 13:05:22,Skipped (Pre-check)
"Senior Platform Engineer - Azure | Relocation to Abu Dhabi, UAE",UMATR,N/A,N/A,2026-09-02 13:05:23,Skipped (Non-Europe location)
Platform Engineer | Advertising Technology SaaS,round8 talent search,N/A,N/A,2026-09-02 13:05:25,Skipped (Non-Europe location)
Azure Devops Engineer,Skywaves Rise,N/A,N/A,2026-09-02 13:07:02,Skipped (Pre-check)
AWS DevOps Engineer,BeeTalent,N/A,N/A,2026-09-02 13:07:16,Skipped (Pre-check)
Cloud AI Engineer,Ubique Systems,N/A,N/A,2026-09-02 13:07:30,Skipped (Non-Europe location)
"Senior Platform Engineer - Azure | Relocation to Abu Dhabi, UAE",UMATR,N/A,N/A,2026-09-02 13:07:44,Skipped (Non-Europe location)
Site Reliability Engineer,Sanders & Creemers,N/A,N/A,2026-09-02 13:07:53,Skipped (Pre-check)
Platform Engineer | Advertising Technology SaaS,round8 talent search,N/A,N/A,2026-09-02 13:08:06,Skipped (Non-Europe location)
Azure Devops Engineer,Skywaves Rise,N/A,N/A,2026-09-02 13:09:42,Skipped (Pre-check)
"Senior Platform Engineer - Azure | Relocation to Abu Dhabi, UAE",UMATR,N/A,N/A,2026-09-02 13:09:56,Skipped (Non-Europe location)
Azure Security Engineer,Ubique Systems,Unclassified,N/A,2026-09-02 13:10:10,Skipped (Unclassified)
AWS DevOps Engineer,BeeTalent,N/A,N/A,2026-09-02 13:10:19,Skipped (Pre-check)
Site Reliability Engineer,Sanders & Creemers,N/A,N/A,2026-09-02 13:10:33,Skipped (Pre-check)
HPC / Slurm Infrastructure Engineer,IC Resources,N/A,N/A,2026-09-02 13:10:47,Skipped (Non-Europe location)
DevOps Engineer,Amoria Bond,Cloud / Network,cloud.pdf,2026-09-02 13:10:59,Applied
Ruby Engineer for a highly innovative + profitable AI company -Looking for Engineers with an AI first workflow,Opus Recruitment Solutions,N/A,N/A,2026-09-02 13:11:01,Skipped (Non-Europe location)
Integration Engineer - Solace,Intellias,N/A,N/A,2026-09-02 13:11:03,Skipped (Non-Europe location)
Microsoft Power Platform Solution Architect,TEKenable Ltd,Unclassified,N/A,2026-09-02 13:12:53,Skipped (Unclassified)
Jira Administrator,Realtime Recruitment,Unclassified,N/A,2026-09-02 13:13:07,Skipped (Unclassified)
Microsoft Business Central Solutions Architect,TEKenable Ltd,Unclassified,N/A,2026-09-02 13:13:21,Skipped (Unclassified)
Senior eDiscovery Technology Specialist,A&L Goodbody LLP,Unclassified,N/A,2026-09-02 13:13:35,Skipped (Unclassified)
Head of Infrastructure & Cloud,IT Search,Cloud / Network,cloud.pdf,2026-09-02 13:14:43,Skipped (Seniority)
Programme Manager – Azure Cloud Migration & Transformation,Sigmar Recruitment,Unclassified,N/A,2026-09-02 13:14:45,Skipped (Unclassified)
"Director of Enterprise Infrastructure Transformation, Strategy and Enablement",The Panel,Cloud / Network,cloud.pdf,2026-09-02 13:15:04,Applied
Technical Product Manager,Atrium (EMEA),Unclassified,N/A,2026-09-02 13:15:07,Skipped (Unclassified)
Head of DevOps,Prism Digital,Cloud / Network,cloud.pdf,2026-09-25 08:40:56,Skipped (Seniority)
DevOps Engineer,HCLTech,Cloud / Network,cloud.pdf,2026-09-25 08:41:10,Applied
DevOps Manager,System1,N/A,N/A,2026-09-25 08:41:17,Skipped (Pre-check)
Head of DevOps,Caspian One,Cloud / Network,cloud.pdf,2026-09-25 08:41:24,Skipped (Seniority)
Senior DevOps Engineer,ML,Cloud / Network,cloud.pdf,2026-09-25 08:41:36,Applied
Azure DevOps Engineer,Allegis Group,Cloud / Network,cloud.pdf,2026-09-25 08:41:56,Applied
DevOps Engineer - Greenfield Azure and AI,Peaple Talent,AI / ML,AI.pdf,2026-09-25 08:42:10,Applied
DevOps Engineer,Adroit People Limited (UK),Cloud / Network,cloud.pdf,2026-09-25 08:42:25,Applied
Senior DevOps Engineer,Morson Edge,Cloud / Network,cloud.pdf,2026-09-25 08:42:53,Applied
Cloud DevOps Engineer,F5 Consultants,Cloud / Network,cloud.pdf,2026-09-25 08:43:07,Applied
"DevOps Engineer - FinTech - £90,000-£110,000 + Bonus",Hunter Bond,Cloud / Network,cloud.pdf,2026-09-25 08:43:20,Applied
DevOps Engineer,RevTech,Cloud / Network,cloud.pdf,2026-09-25 08:43:36,Applied
DevOps Engineer,Vallum Associates,Cloud / Network,cloud.pdf,2026-09-25 08:43:49,Applied
DevOps Engineer,HCLTech,Cloud / Network,cloud.pdf,2026-09-25 08:45:15,Applied
Devops Engineer,Caspian One,Cloud / Network,cloud.pdf,2026-09-25 08:45:38,Applied
Azure Systems Engineer,X4 Technology,Unclassified,N/A,2026-09-25 08:45:45,Skipped (Unclassified)
DevOps Engineer - Azure,Atarus,Cloud / Network,cloud.pdf,2026-09-25 08:45:56,Applied
Senior DevOps Engineer,Intec Select,Cloud / Network,cloud.pdf,2026-09-25 08:46:10,Applied
DevOps Engineer,Randstad Digital,N/A,N/A,2026-09-25 08:47:16,Skipped (Pre-check)
Principal DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-09-25 08:47:22,Skipped (Seniority)
DevOps Engineer,Randstad Digital,N/A,N/A,2026-09-25 08:48:28,Skipped (Pre-check)
Principal DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-09-25 08:48:33,Skipped (Seniority)
Windows Automation & Observability Engineer,Us3 Consulting,Unclassified,N/A,2026-09-25 08:50:42,Skipped (Unclassified)
Lead Automation Engineer,Lorien,Unclassified,N/A,2026-09-25 08:50:47,Skipped (Unclassified)
Automation Engineer,Hydrogen Group,Unclassified,N/A,2026-09-25 08:50:52,Skipped (Unclassified)
Senior Automation Engineer,Digital Waffle,Unclassified,N/A,2026-09-25 08:50:58,Skipped (Unclassified)
Cloud Security Lead Architect,Atyeti Inc,Cloud / Network,cloud.pdf,2026-09-25 08:52:02,Skipped (Seniority)
DevOps Architect,K&K Talents,Cloud / Network,cloud.pdf,2026-09-25 08:52:31,Applied
Platform Architect,F5 Consultants,Unclassified,N/A,2026-09-25 08:52:36,Skipped (Unclassified)
DevOps Engineer,Savant Recruitment Experts,N/A,N/A,2026-09-25 08:54:32,Skipped (Pre-check)
DevOps Engineer,Randstad Digital,N/A,N/A,2026-09-25 08:54:36,Skipped (Pre-check)
Lead DevOps Engineer (Azure),Digital Waffle,Cloud / Network,cloud.pdf,2026-09-25 08:55:00,Applied
DevOps Engineer,Randstad Digital,N/A,N/A,2026-09-25 08:55:55,Skipped (Pre-check)
Cloud Engineer,KDR Talent Solutions,Cloud / Network,cloud.pdf,2026-09-25 08:56:23,Applied
Cloud Engineer,CBS,Cloud / Network,cloud.pdf,2026-09-25 08:56:36,Applied
DevOps Engineer,Reqpedia,N/A,N/A,2026-09-25 08:56:41,Skipped (Pre-check)
DevOps Engineer,Generative AI Solutions,N/A,N/A,2026-09-25 08:56:42,Skipped (Pre-check)
Azure DevOps Engineer,IMSERV,N/A,N/A,2026-09-25 08:56:43,Skipped (Pre-check)
DevOps Engineer,Solve IT Consultant,Cloud / Network,cloud.pdf,2026-09-25 08:56:55,Applied
Azure Systems Engineer,X4 Technology,Unclassified,N/A,2026-09-25 08:56:58,Skipped (Unclassified)
Senior DevOps Engineer,Enso Recruitment,Cloud / Network,cloud.pdf,2026-09-25 08:57:13,Applied
Cloud Engineer,RedRock Consulting,Cloud / Network,cloud.pdf,2026-09-25 08:57:28,Applied
Cloud Engineer,La Fosse,Cloud / Network,cloud.pdf,2026-09-25 08:57:45,Applied
Lead Platform Engineer,LinuxRecruit,Cloud / Network,cloud.pdf,2026-09-25 08:58:00,Applied
DevOps Engineer,Randstad Digital,N/A,N/A,2026-09-25 08:58:56,Skipped (Pre-check)
DevOps Engineer,Reqpedia,N/A,N/A,2026-09-25 08:59:01,Skipped (Pre-check)
Infrastructure Engineer,Infinity Quest,Cloud / Network,cloud.pdf,2026-09-25 08:59:22,Applied
Azure DevOps Engineer,IMSERV,N/A,N/A,2026-09-25 08:59:25,Skipped (Pre-check)
Azure Systems Engineer,X4 Technology,Unclassified,N/A,2026-09-25 08:59:26,Skipped (Unclassified)
Systems: Senior Linux Infrastructure Engineer (London) (EB02058),Referment,Cloud / Network,cloud.pdf,2026-09-25 08:59:38,Applied
Infrastructure Engineer,Made4Tech Global,Cloud / Network,cloud.pdf,2026-09-25 08:59:59,Applied
DevOps Engineer,Pearson Carter,Cloud / Network,cloud.pdf,2026-09-25 09:00:14,Applied
Lead Platform/DevOps Engineer Cloud Infrastructure (Quantitative / Financial Risk / Treasury),GIOS Technology,N/A,N/A,2026-09-25 09:00:16,Skipped (Pre-check)
Lead Platform Engineer,LinuxRecruit,N/A,N/A,2026-09-25 09:00:17,Skipped (Pre-check)
Cloud & Server Engineer,Mphasis,Unclassified,N/A,2026-09-25 09:00:19,Skipped (Unclassified)
Senior Cloud Engineer,Searchability®,Cloud / Network,cloud.pdf,2026-09-25 09:00:30,Applied
Senior Cloud Platform Engineer,Empiric,N/A,N/A,2026-09-25 09:01:33,Skipped (Disallowed location)
DevOps Manager,Intellias,N/A,N/A,2026-09-25 09:01:39,Skipped (Disallowed location)
DevOps Engineer,iFindTech Ltd,N/A,N/A,2026-09-25 09:01:44,Skipped (Pre-check)
DevOps/Cloud Consultant,Toptal,N/A,N/A,2026-09-25 09:01:50,Skipped (Disallowed location)
Azure DevOps Engineer,Harnham,N/A,N/A,2026-09-25 09:01:54,Skipped (Pre-check)
DevOps Engineer,HCL Technologies B.V. Netherland,N/A,N/A,2026-09-25 09:01:55,Skipped (Pre-check)
Azure Devops,HCL Technologies B.V. Netherland,Cloud / Network,cloud.pdf,2026-09-25 09:03:21,Applied
DevOps Engineer,Next Ventures,Cloud / Network,cloud.pdf,2026-09-25 09:03:36,Applied
IT / DevOps Engineer,Grid Games,Cloud / Network,cloud.pdf,2026-09-25 09:04:04,Applied
DevOps Engineer,Infoplus Technologies UK Limited,Cloud / Network,cloud.pdf,2026-09-25 09:04:16,Applied
Senior Linux Cloud DevOps Engineer,HCLTech,N/A,N/A,2026-09-25 09:04:19,Skipped (Disallowed location)
Senior Kubernetes Engineer,Starapple,Unclassified,N/A,2026-09-25 09:04:20,Skipped (Unclassified)
Platform Engineer,SOURCE.ME,Cloud / Network,cloud.pdf,2026-09-25 09:04:32,Applied
Senior Cloud Platform Engineer,Empiric,N/A,N/A,2026-09-25 09:05:27,Skipped (Disallowed location)
